X1,version,uid,type,f2525b,typeDescription,how,parsedhow,time,start,stale,access,opex,opexDescription,qos,qosDescription,flowTagsVersion,remarksSource,remarksTime,remarksTo,remarksKeywords,remarksVersion,requestNotify,requestWilcoby,requestPriority,requestVersion,requestTo,requestAuthority,requestStreamTo,sensorAzimuth,sensorElevation,sensorRoll,sensorFOV,sensorVFOV,sensorNorth,sensorVersion,sensorType,sensorModel,sensorRange,spatialAttitudeRoll,spatialAttitudePitch,spatialAttitudeYaw,spatialAttitudeERoll,spatialAttitudeEPitch,spatialAttitudeEYaw,spatialSpinRoll,spatialSpinPitch,spatialSpinYaw,spatialSpinERoll,spatialSpinEPitch,spatialSpinEYaw,spatialVersion,trackCourse,trackSpeed,trackSlope,trackECourse,trackESpeed,trackESlope,trackVersion,uidVersion,objectid,globalid,x,y
315960,2,1636728268756074,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619703218000,1619703184000,1619703304000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.63567758289742,230.470912,NA,NA,NA,NA,NA,NA,315961,{B09FC1D6-AABA-4A3D-A424-BEEAC48C9914},-76.48658,36.00387
173297,2,369658564356385,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619618503000,1619618528000,1619618648000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3352535477494,58.646616,NA,NA,NA,NA,NA,NA,173298,{6B06D4E7-4E5B-4069-A71F-C43BD23C7FC1},-76.12593,36.43222
90337,2,163434507173305,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619616357000,1619616324000,1619616444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,27.6,NA,NA,NA,NA,NA,NA,90338,{FAD69D6E-1E8A-4197-B167-EE79670DE849},-76.1242,36.96776
612318,2,775027404679976,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619712998000,1619712996000,1619713116000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.4,NA,NA,NA,NA,NA,NA,612319,{5EC70DE4-FE81-42AE-9EA6-57F81846B515},-76.28566,37.05829
915788,2,1029148486976378,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619723619000,1619723631000,1619723751000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.6,NA,NA,NA,NA,NA,NA,915789,{3E95F6C3-996B-41B4-A32E-956E7FE43951},-76.18199,36.92238
33015,2,3520504747144754,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619614943000,1619614904000,1619615024000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.8999999999999995,NA,NA,NA,NA,NA,NA,33016,{B23763C1-C06D-4820-B134-983A4962F885},-76.3013,36.79086
296120,2,2951646250812858,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619702568000,1619702578000,1619702698000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,6.200000000000001,NA,NA,NA,NA,NA,NA,296121,{58346F45-B811-4F8C-A3A6-21AA0DA9A0A5},-76.27171,37.03909
248340,2,3100099121235419,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619621643000,1619621642000,1619621762000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.31157222410928,234.07202,NA,NA,NA,NA,NA,NA,248341,{E4A4301E-B1E5-4734-B0A5-D9D8BEBBDCBD},-76.63192,36.13501
260112,2,2933895113409855,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619622128000,1619622135000,1619622255000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,3.5000000000000004,NA,NA,NA,NA,NA,NA,260113,{83FDAF90-D7A9-461D-B411-EF2642DED18B},-76.23146,36.72052
713945,2,18527960154028,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619716419000,1619716400000,1619716520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.52699009103645,8,NA,NA,NA,NA,NA,NA,713946,{B7DCC1A9-ED78-47F8-8D32-01F7D252C9A5},-76.17904,37.06038
879311,2,2846863837372777,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619722274000,1619722296000,1619722416000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.64380973109803,242.303124,NA,NA,NA,NA,NA,NA,879312,{40D95430-F106-47B5-B3FC-90B595268592},-76.72451,36.37788
484283,2,3132705411411930,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619708808000,1619708830000,1619708950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.58935159477664,48.87218,NA,NA,NA,NA,NA,NA,484284,{422EDAB3-9BD4-49D7-B898-EFD618EC4ABD},-77.07055,37.06046
395104,2,1035731430255825,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619705903000,1619705908000,1619706028000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.31157222410928,151.246536,NA,NA,NA,NA,NA,NA,395105,{489C61CE-BE59-43A5-B7B1-DE2627D6E6FA},-76.97737,36.43332
288610,2,222580407142832,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619702323000,1619702332000,1619702452000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.30758567689156,109.062128,NA,NA,NA,NA,NA,NA,288611,{CBC28C79-425A-4149-948C-082C4B49F0CE},-77.57864,37.27652
365958,2,3802499582269083,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619704928000,1619704788000,1619704908000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.36332278460816,70.47882800000001,NA,NA,NA,NA,NA,NA,365959,{C9CDBEE8-5933-438A-A8D9-AF14630DB752},-77.60345,37.28238
801783,2,1029148486976378,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619719479000,1619719448000,1619719568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.6,NA,NA,NA,NA,NA,NA,801784,{9089D511-62B9-44DC-AC57-D25A2088BBA4},-76.18199,36.92238
470764,2,2003712109479077,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619708363000,1619708284000,1619708404000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.23876740782407,223.78313999999997,NA,NA,NA,NA,NA,NA,470765,{1093A8F8-21DF-41E2-BA39-7A2695F4025F},-77.27035,37.6935
415661,2,3899131965777476,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619706568000,1619706328000,1619706448000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.60097389319077,234.07201999999998,NA,NA,NA,NA,NA,NA,415662,{0F0C5515-7E4D-4BED-AEC9-0BCD946BE909},-77.19161,37.67975
273420,2,2754072107372724,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619701813000,1619701798000,1619701918000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.4,NA,NA,NA,NA,NA,NA,273421,{AABD409F-5133-468C-B82C-30E7B03BC7D2},-76.29568,36.83855
776631,2,1576299873430505,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718594000,1619718340000,1619718460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.664746452250654,94.65769599999999,NA,NA,NA,NA,NA,NA,776632,{9523778F-496A-416B-B983-EB1E3520E171},-76.43843,36.81042
54753,2,3331181157176946,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619615448000,1619615471000,1619615591000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,8.7,NA,NA,NA,NA,NA,NA,54754,{AF937E74-693A-42CD-B049-E91A05CF99D4},-76.34015,36.90042
523314,2,2995674657969875,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619710108000,1619710088000,1619710208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.824713340779454,7.499999999999999,NA,NA,NA,NA,NA,NA,523315,{A09EA4B5-9EA3-4457-9431-0EE2F6E7DAAF},-76.33653,36.89184
492909,2,2207447779983868,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619709093000,1619709096000,1619709216000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.6,NA,NA,NA,NA,NA,NA,492910,{8B928A93-8A03-45D3-80FB-C2A097622E2C},-76.29372,36.88563
341527,2,3990893554110149,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619704088000,1619704084000,1619704204000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.92313254255788,114.72101200000002,NA,NA,NA,NA,NA,NA,341528,{D9E1B5E8-F58A-4335-8ED0-2B480E954224},-77.22033,37.69279
228153,2,1475150762579857,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619620823000,1619620788000,1619620908000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5,NA,NA,NA,NA,NA,NA,228154,{30404D79-1C8F-4024-8F8E-410BAFD7454C},-76.29468,37.09746
316653,2,1252078885830340,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619703238000,1619703240000,1619703360000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.12880431820537,234.58646400000003,NA,NA,NA,NA,NA,NA,316654,{1FE3CFE2-BAD1-424C-A925-3E97A7AAB641},-76.52544,36.2422
390788,2,5418224154608723,a-u-G-E-V,SUGPEV---------,unknown ground vehicle equipment ground vehicle,m-a,machine tracker,1619705758000,1619705740000,1619705860000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.59253834256347,1.1208818409971668,NA,NA,NA,NA,NA,NA,390789,{C2E364C3-C497-40A5-B888-9C930A772AEC},-76.01016096747952,36.925868306501194
27390,2,3155410202606134,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619614818000,1619614828000,1619614948000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.824713340779454,241.27423599999997,NA,NA,NA,NA,NA,NA,27391,{7C32A1EA-C2D2-43B0-AC2D-AE7A2BE9AC12},-76.53522,36.70775
736179,2,4374826235869986,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619717183000,1619717180000,1619717300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.81412904504731,0.3,NA,NA,NA,NA,NA,NA,736180,{56749176-5682-45D2-B91C-E31E96C0B613},-76.31903,36.99896
984344,2,2124857896801491,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619726028000,1619726042000,1619726162000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.92524002886245,8.3,NA,NA,NA,NA,NA,NA,984345,{FB0BF75A-26D2-4719-AE6B-9DAC4FBBB9DA},-76.32893,36.87871
458306,2,2057644396707409,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619707959000,1619707962000,1619708082000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.5,NA,NA,NA,NA,NA,NA,458307,{4C243177-454E-47FB-A970-743CEC7E849D},-76.29629,36.85095
516150,2,2791478002285095,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709863000,1619709876000,1619709996000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.1371713340395,56.588840000000005,NA,NA,NA,NA,NA,NA,516151,{65F68670-2F06-4CBA-9F5C-BFCA7EC9A1A4},-76.31736,36.88078
987394,2,2127156509184250,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619726138000,1619726162000,1619726282000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.473756841953,40.641076,NA,NA,NA,NA,NA,NA,987395,{0FFB7320-4D6A-41E1-86A1-151DA51F12DA},-76.28293,37.10207
979112,2,432735333500879,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619725843000,1619725850000,1619725970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.18796937093134,236.64424000000002,NA,NA,NA,NA,NA,NA,979113,{04C147F8-86BB-4DC7-B319-FF96C17D41C3},-76.50125,37.03331
782379,2,3391464334302118,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718794000,1619718818000,1619718938000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.63567758289736,111.119904,NA,NA,NA,NA,NA,NA,782380,{00461CBB-800E-411D-909D-50341A352836},-77.08978,36.05806
467937,2,3687775102814136,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619708273000,1619708246000,1619708366000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2,NA,NA,NA,NA,NA,NA,467938,{9CC69E34-E827-421D-9A87-7E8A6412F18C},-76.28562,37.05826
14672,2,1903907625149366,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619614268000,1619614267000,1619614387000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.7364541787232,5.5,NA,NA,NA,NA,NA,NA,15760,{B783AEAF-487B-444D-996F-F7563331D5C9},-76.29616,36.75793
522145,2,968286774799237,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619710068000,1619710088000,1619710208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,15.499999999999998,NA,NA,NA,NA,NA,NA,522146,{01CD31CA-8AFD-42C4-978D-166E6ECDA139},-76.32078,36.99494
261723,2,2975834895022993,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619622193000,1619622208000,1619622328000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.60279258084432,226.86980400000002,NA,NA,NA,NA,NA,NA,261724,{664D0B97-987A-4FF4-8287-A24A99ABE91A},-76.14499,37.56817
345601,2,572670889271836,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619704228000,1619704238000,1619704358000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.1062434379878,47.328848,NA,NA,NA,NA,NA,NA,345602,{E6297EAA-AAD4-43FE-BA3B-95AF5649BB0E},-76.49979,37.24617
779760,2,2697812836696713,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718704000,1619718718000,1619718838000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.0594873066316,41.669964,NA,NA,NA,NA,NA,NA,779761,{4BC1E39D-4F68-4535-A1EA-364497C35FB2},-77.5741,36.96709
835556,2,4226018188804763,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619720664000,1619720676000,1619720796000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.99725543342856,98.258804,NA,NA,NA,NA,NA,NA,835557,{7E01D128-54ED-435F-9D9A-D7A0F6334797},-76.24834,36.8569
171760,2,1365f2b2-06a9-815b-1cfe-7ecc8873d0e40AF35E329B5EDFA1C8A9214C8A8D97933CD0034628A26B7A53A8511FCF8CFC69,a-f-G-U-C-I,SFGPUCI--------,friendly ground troops (open),h-g-i-g-o,human noncot gigo,1619618440000,1619618437000,1619704837000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171761,{599626FA-80A7-4880-B16D-2051993725F3},-76.00187838077545,36.92438364028931
64972,2,2162186689605307,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615666000,1619615682000,1619615802000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.00621088560871,52.987732,NA,NA,NA,NA,NA,NA,64973,{F7114C5B-BBD7-42CD-8E83-3CF799A59A98},-76.27634,37.15399
468419,2,744079836619601,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619708288000,1619708294000,1619708414000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.44455055671477,233.557576,NA,NA,NA,NA,NA,NA,468420,{68838867-C12C-4344-AEAB-CD3DA92CC16A},-77.71506,36.18924
189048,2,3924137652351980,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619619173000,1619619132000,1619619252000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.39902610680917,21.606648,NA,NA,NA,NA,NA,NA,189049,{13EFE4BF-DAA4-4DC9-AA49-FEFD1C727680},-76.61423,37.12485
982470,2,3441785779812567,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619725963000,1619725978000,1619726098000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.76079882407748,70.47882800000001,NA,NA,NA,NA,NA,NA,982471,{97092B74-0886-4BC4-BA6B-D56E95EFF34D},-77.78478,36.59546
276721,2,4228199145955702,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619701928000,1619701682000,1619701802000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.55070120651794,238.18757200000002,NA,NA,NA,NA,NA,NA,276722,{8D21FFEC-D191-4314-96F1-8EF26D0AB665},-76.56179,36.00196
851778,2,1712921477739364,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619721244000,1619720992000,1619721112000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.23876740782407,218.124256,NA,NA,NA,NA,NA,NA,851779,{1E4B134F-6DF2-4947-95D7-9F7B54CE36E7},-77.27729,37.66709
28156,2,1902306674845653,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619614836000,1619614833000,1619614953000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.699999999999999,NA,NA,NA,NA,NA,NA,28157,{B929291F-D3F0-4DC7-BC9A-7798F0639917},-76.29414,36.83652
351049,2,2124857896801491,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619704418000,1619704420000,1619704540000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.63667721539238,6,NA,NA,NA,NA,NA,NA,351050,{BCBFEC40-EB68-4314-8ACD-BEAE7E917CC6},-76.33824,36.90246
